"ASIN","Country Code","Product Title","Product Review URL","Review Rating","Review Date","Reviewer URL","Reviewer Name","Reviewer ID","Review Title","Review Text","Verified Review","Variation ASIN","Deleted","Style"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R3F6YTF9JXWYA1","5.0","2018-11-04","https://www.amazon.in/gp/profile/amzn1.account.AED5MVRQMZ56ZWV4J6SA25Z5ACMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Sachin s Suryavanshi","AED5MVRQMZ56ZWV4J6SA25Z5ACMA","Best laptop for programming","It takes time when system  on.","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R1RS1QIC27DVYJ","5.0","2018-11-04","https://www.amazon.in/gp/profile/amzn1.account.AF32EVQF7LTC34FKGVTVLSE427WA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Mihir N Chauhan","AF32EVQF7LTC34FKGVTVLSE427WA","Value for money product","Awesome Laptop in this prise.
It's run smooth and without hang issue. And the laptop is very sleek and stylish","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/RYH447NSA37CN","4.0","2018-11-03","https://www.amazon.in/gp/profile/amzn1.account.AGEGKWBZKVLCALUOS3PXZLVGP2UQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","ADARSH SURAJ","AGEGKWBZKVLCALUOS3PXZLVGP2UQ","Upgraded Ram and SSD for Rs 6500/-","This laptop was great value for money Since I exchanged my old laptop. If you can buy this laptop under 23k , just go for it. You won’t regret it. There are many upgrade options available for this laptop So that you can improve the performance of this laptop. I didn’t find any other laptop where I can upgrade to Nvme m.2 SSD.
So I was testing my laptop for the last few weeks without the upgrade and it was performing well. But there was some issues with the gaming, Photoshop and continues browsing with many tabs opened.
Then I upgraded to WD green m.2 240Gb SSD (sata speed) and migrate the Windows OS to the SSD with the WD OS Clone tool which is available on the WD website. It did shows a significant improvement in the performance. The browsing, photoshop cc speed increased but not the gaming fps. Bought it form Md computers (online) for Rs 3500.
If you have the budget go for Samsung 970 evo( Samsung 860 evo for low price).
The boot time was reduced to 10sec, for HDD it was around 26sec , for SSD it was 16 sec.
I tried to play GTA 5 on SSD , the loading time was reduced but it’s not playable even at lowest graphics settings.
Then I upgraded the ram since 3Gb of my ram was always used by the OS, So I installed ADATA 4GB DDR4 2400Mhz ram for Rs 3000 , it really improved overall performance of the laptop. Ram is now running on Dual channel.
The laptop came with Samsung M471A5244CB0-CTD Ram which was capable of running at 2666Mhz ,but the laptop motherboard only support 2400Mhz Ram. I opt the help of HP forum and a computer expert to find the best compatible ram for the laptop because there is a chance of some compatibility issues.
I would say if you are buying any other ram other than ADATA  AD4S2400J4G17-R , Make sure that you take the laptop to a technician so that even if the ram doesn’t support you still won’t loose your money.
I tried to buy online, but if it doesn’t support means I can’t return the product.
Now I can play GTA 5 with average 30fps at low settings,No photoshop editing lag ,applying filters and other effects.
Pros:
AMD RYZEN 3 performance is very good
Can be upgraded to nvme m.2 SSD (Samsung 970 evo the best)
No overheating issues.
Good viewing angle.
Activated windows 10 Home
Fast charging
Cons:
Battery life max 4hrs
Touchpad not precise
No backlit keyboard
Speakers average
Ram and SSD slot not easily accessible","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R2LGVRY4CU0RAB","5.0","2018-11-02","https://www.amazon.in/gp/profile/amzn1.account.AEYP4DDDQQ5UBTOQLSQIW4EDIAGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","suraj gurung","AEYP4DDDQQ5UBTOQLSQIW4EDIAGA","Best under 25000","Battery life is not as mentioned but still Its satisfactory. its light weight and value for money for sure. Best laptop at 25,000.","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R3SAP2RIU4IOSX","1.0","2018-11-02","https://www.amazon.in/gp/profile/amzn1.account.AERMSXESGTAVVGCJAHA2NMNTWGIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Amazon Customer","AERMSXESGTAVVGCJAHA2NMNTWGIQ","Battery life is not as shown on site","battery gets discharge witin 3 hours. got partial refund from amazon","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R2DKHQLL299HYF","4.0","2018-11-02","https://www.amazon.in/gp/profile/amzn1.account.AFYZA3SQOEHN7E5FFYAQOF2PARFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Kiruba","AFYZA3SQOEHN7E5FFYAQOF2PARFA","better performance but low battery  life","better performance low battery life","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R10GTC2JE64SL6","5.0","2018-11-02","https://www.amazon.in/gp/profile/amzn1.account.AH2JWWI554HWHWV6DG5OTYKIIE7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Prashant Singh","AH2JWWI554HWHWV6DG5OTYKIIE7A","Value with performance","Performance wise is awesome or can say better alternative to I3 processor","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/RIM8XFIF7XHR3","5.0","2018-11-01","https://www.amazon.in/gp/profile/amzn1.account.AH4MUJ7IEMZVDZVW4U6K73OTXIAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Pojar","AH4MUJ7IEMZVDZVW4U6K73OTXIAA","Worth buying","Bought with 23000 in Diwali sale and it's a beast, just Amazing at such price","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R3HS8VQWH0B9Z7","5.0","2018-11-01","https://www.amazon.in/gp/profile/amzn1.account.AECQ5PP7VGCJ6UTBOSAZMCX4ZPJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","LOHITH P V","AECQ5PP7VGCJ6UTBOSAZMCX4ZPJQ","Fine experience","Super","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R3F5DNZCCT5I7G","4.0","2018-11-01","https://www.amazon.in/gp/profile/amzn1.account.AE577LKDGD32DA4FXCC3A6CTLKUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Krishna","AE577LKDGD32DA4FXCC3A6CTLKUA","Value for money except display and battery","Pros:
Ryzen 3 with Vega graphics
Support up to 16gb ram
Dedicated M2 slot for ssd
Preloaded OS
All the needed ports
Value for money bought it for 22k after all discounts.
Con:
Worst screen of all
Very slow HDD
Experience and suggestion:
On the initial days the performance was ok and sometimes slow.
Uninstalled Mcafe and using windows defender
Best part is having addition ram and m2 slot
So 1st installed 8gb ram but didn’t see any performance improvement.
Then went with 240gb wd green Sata 3 sad and cloned the os there voila OS loads in a second.
So at 30k now have 12gb ram 240gb ssd 1tb hdd ryzen 3 what else u can ask.","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/RLTKNLTC8HISU","5.0","2018-10-31","https://www.amazon.in/gp/profile/amzn1.account.AHT3T2BJLMDS6KSOFNOTHJTZBCQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","B.R.G","AHT3T2BJLMDS6KSOFNOTHJTZBCQA","MY BEST HP RYZAN 3 SUPER FAST.","Super fast leptop ryzan 3.Best quality .HP processor faster...
Thanks. AMAZON","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R3S81FX015VHV1","5.0","2018-10-31","https://www.amazon.in/gp/profile/amzn1.account.AHNX7NFVL6Y4WL3JGFO3BLAS5M2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Ulysses","AHNX7NFVL6Y4WL3JGFO3BLAS5M2Q","works very well . Win 10 is lifetime. MS Office365 -30 days trial only.","Screen is great .Yet to put an additional 4GB RAM. Removed bloat ware. Installed Firefox only (no chrome) & not using explorer . Did a few tweaks & Laptop starts fast and no hanging. Battery 4 1/2 hours only, but recharging is fast. Bought in the OCT sale @ 21999 (after 2000 SBI card instant discount + Rs 1000 amazon pay cash back) . At this price laptop is better than Core I3 laptops.","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R11KUEUECQ14N3","5.0","2018-10-30","https://www.amazon.in/gp/profile/amzn1.account.AGQW474O7D7WWO5NXDL72E3NYNDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Jit","AGQW474O7D7WWO5NXDL72E3NYNDA","Awesome laptop","Great product....
Thanks amazon","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R1CWK5RPHNLP0S","4.0","2018-10-29","https://www.amazon.in/gp/profile/amzn1.account.AEHI4Y5HBV2CV3NSSH54UQEMK5UQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Suman Kumar","AEHI4Y5HBV2CV3NSSH54UQEMK5UQ","Bought for 23k in Great Indian Festival Sale","Bought only If you can get this Laptop below 25k because every thing is average, even hardly you will get battery life of 4h 30m","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R1QDBDTKQ10HA1","1.0","2018-10-28","https://www.amazon.in/gp/profile/amzn1.account.AFNB5HWZ44VWPPPNRJSOEHVAMLGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Sakthivel_Thangaraj","AFNB5HWZ44VWPPPNRJSOEHVAMLGQ","Future Laptop high performance all features  @ lowest price","Future generation ryzen based processor only,
Advantage
os win 10,amd vega 3 graphics, ddr4 2400 mhz ram, 2.5 ghz processors clock up to 3.5ghz, 1tb hdd, m.2 slot available for upgrade optane memory  to extra speed up your system, value for money
Cons
Dual core
Cheap plastic material","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R1GCSR1MBV2RSH","4.0","2018-10-28","https://www.amazon.in/gp/profile/amzn1.account.AHSMQY3KPBJGS3WN65IKVS2255ZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","piyush","AHSMQY3KPBJGS3WN65IKVS2255ZQ","Value for money","Very nice product on this bugdet.","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R2SP8P641V1WKX","5.0","2018-10-28","https://www.amazon.in/gp/profile/amzn1.account.AFCVCU74UBEPSFECTNOMIIRUUBUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","gautam","AFCVCU74UBEPSFECTNOMIIRUUBUQ","Ryzen powered","Glad to see a ryzen powered laptop...
Please consider linux os rather than only windows...
Please sell laptop with no preinstalled os  so we can install linux ....
And please we dont want dvd rw drive its useless
Laptop will be more compact if you remove this useless dvd rw... we dont want it ...","No","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R312XF2C2I9PHP","3.0","2018-10-28","https://www.amazon.in/gp/profile/amzn1.account.AF64LJTOIS3TUFQWGXTBYRVNG2XQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Ravishankar","AF64LJTOIS3TUFQWGXTBYRVNG2XQ","Great laptop spoiled by a bad screen","Price : This is a great laptop at the price offered by HP. 5 full stars. Nothing to beat. It makes it all the more better deal as it comes preloaded with Win10. At 25k deal in festive sale a great price.
Performance : The new AMD ryzen processors with Vega graphics match and can even beat their Intel counterparts in performance per watt. However I have no idea why HP and all other manufacturers spoil this performance with Win10 bloatware loaded on an ancient 1TB HDD. Even for a little more a 120GB SDD is so much better. So here 3 stars only for not having SDD in 2018. Have ordered an SDD and have to discard the HDD
The worst however is the screen. I don’t think I have seen more worst screen in my life. My 10 year old Vaio VGN-N31M/W had such an awesome screen. And this is what we have in 2018? Found the reason: this laptop display is 6 bit colour with RBG model. Have to give it 2 stars only ! Can’t replace screen but have to make do with external monitor!","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R1JIS6XWFSIZY9","5.0","2018-10-27","https://www.amazon.in/gp/profile/amzn1.account.AHL53DLPGYORHETA4NOSSTJ4SYGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Amar J.","AHL53DLPGYORHETA4NOSSTJ4SYGQ","Very good","Nice product with this price","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R1ZQAHO57MP7NN","4.0","2018-10-27","https://www.amazon.in/gp/profile/amzn1.account.AEPOVNCX3AQAH5ETF7EUWLOQIL7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Shiv","AEPOVNCX3AQAH5ETF7EUWLOQIL7Q","Best for price paid.","Good laptop for the price 23000 rupee plus 1000 Amazon cashbacks. So final price 22000 rupees. Good for Ms office and browsing. May not be good for programming using heavy editor like visual studio etc. Light weight, battery backup 5-6 hours with medium brightness. Didn't check gaming and all.","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R2ALTLALCESQP0","5.0","2018-10-27","https://www.amazon.in/gp/profile/amzn1.account.AFP2QA434KLLQHMALAXPSLY44ADQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","RAKESH J","AFP2QA434KLLQHMALAXPSLY44ADQ","Nice product","Value for money. Thanks for festival offer","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R262FKM2TRJ28T","4.0","2018-10-25","https://www.amazon.in/gp/profile/amzn1.account.AGF75AJE6AYJULYRNALH7OMOKU3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Yasir","AGF75AJE6AYJULYRNALH7OMOKU3Q","HP = best in Horse power","Value for money!!","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R2W5IKAX1TYPOQ","4.0","2018-10-25","https://www.amazon.in/gp/profile/amzn1.account.AH3SZ2RYYLDZ2RXVUVTZRHE4FMEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Alok Rawat","AH3SZ2RYYLDZ2RXVUVTZRHE4FMEA","Great budget laptop","Best thing about this laptop is processor which performs almost the same as i3 8th gen at a significantly cheap price. Got it for 22k. 3k extra for 4gb ram Module as 4 gb is not sufficient for Windows 10. Many who complained about laptop being slow should upgrade to 8 gb. It has changed the response drastically. No more hang ups. Adding a ssd could do wonders though have not added one yet.
Edit. Finally decided to add a ssd drive. bought WD Green 120 GB M2 drive for Rs. 2280 from amazon. Added it myself. Now the speed difference is apparent in test results. system boots in 15 secs as compared to 40 secs earlier. responses have become much better. the reading speeds are good but writing not so great. I would suggest if you can spend more go for WD blue or Samsung Evo 860. they are more expansive but have writing speeds in the range of 500MB/S. WD Green is for budget users and I feel satisfied with the performance for the price paid.
Edit 2 - Many were complaining about battery backup not as expected. Initially when i was using wifi and at moderate brightness i was getting 4-5 hours max. but once you turn off wifi and use it for moderate works like watching movies(not ultra 4k resolution but upto 1080p or 720p) the backup is around 6-7 hours. and while working on word excel etc backup is up to 10 hours usually. Turning off WiFi saves a lot of battery.","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R3PJNRF96FBTEM","4.0","2018-10-25","https://www.amazon.in/gp/profile/amzn1.account.AH2RTMW3JKUDSUJUYUU43KFEI54Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","RAJESH SORAM","AH2RTMW3JKUDSUJUYUU43KFEI54Q","good laptop","laptop is good as expected. needs 8gb ram for better performance. there is no extra hdd slot fyi. nothing much surprising about this laptop. got very high fps while playing dota 2. very good. Normal battery life(4 hrs)  normal weight.","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R29SWRYB7TCJL3","5.0","2018-10-25","https://www.amazon.in/gp/profile/amzn1.account.AGLRCHSZMZGIRSA234CSHCFV6VGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Sudhish Raju","AGLRCHSZMZGIRSA234CSHCFV6VGQ","Worth every penny","Worth buying, display is good and sound quality is also good. Delivered earlier and amazon choice is perfect.","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R9GL62EM1K9B0","1.0","2018-10-24","https://www.amazon.in/gp/profile/amzn1.account.AFHKW7E3A2R2GBAIZ43ATFVNYQWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Shibin","AFHKW7E3A2R2GBAIZ43ATFVNYQWQ","Don't buy this one😡😡","Lap top is very slow.....take too time to open any apps...","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R7BVL2MKKV9QL","1.0","2018-10-23","https://www.amazon.in/gp/profile/amzn1.account.AGVWQRTFVWFKO6XAC4UTYZEPML6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Amazon Customer","AGVWQRTFVWFKO6XAC4UTYZEPML6Q","Defective product","PLS DONT BUY THIS
Defective product
Hanging issue from day 1
Dont buy, go to the outlet, u need to pay more but at least u r sure about the product.","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R22ANUZZLP586L","1.0","2018-10-21","https://www.amazon.in/gp/profile/amzn1.account.AGAS3TW55QII4M2ECDXJHPBTFY3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Abhishek","AGAS3TW55QII4M2ECDXJHPBTFY3A","Mainly baattety backup issue","Product what I got is not upto the mark I think amazon has given me used one bcoz yhere is problem with switch . Abruptly it dont work for sometime abd bateery backup is worse  its new laptop abd giving a battery backup of 2 hour","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R3SVG6DV8KLUPS","4.0","2018-10-20","https://www.amazon.in/gp/profile/amzn1.account.AHUNCKSUOKBGKIRVLSWVADWGJOLA","Adil Husain","AHUNCKSUOKBGKIRVLSWVADWGJOLA","Great for the price .","The delivery was quick , got it for a good price in amazon sale .
The laptop looks quite good and also I am able to open laptop with one hand which is great  .
Coming to display it's average and can't expect more .
The processor amd 3 ryzen 2200 u is good and easily comparable to intel i3 7th Gen .
4gb Ram is enough for basic tasks but you definitely need to upgrade to 8gb if planning to do anything more and trust me the performance after that would be great .
The additional bonus is m2 slot for SSD , you can install a SSD along with ur 1tb HDD and install windows in SSD and the the magic and speed .
One thing I did not like in the laptop is the sound , its low compared to other standards and the sound cracks  in high pitch voices , I ve tried updating the drivers and checking sound settings but no use .
Still it's not very noticeable so I passed it and did not return the laptop.
If ur looking for a upgradable laptop with good processor under a budget go for it , but only buy it in a sale , never pay 30 k for this .
If budget permits definitely concider upgrading to ssd and atleast 8gb more ram , it will give significant speed boost .
Have not tried any games , will update after testing","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
